City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Liverpool,GB,2022-10-02 00:53:26,53.4106,-2.9779,286.38,83,40,5.66
293,Foldeak,HU,2022-10-02 00:53:26,46.3167,20.5,288.18,72,88,6.14
294,Itaituba,BR,2022-10-02 00:53:27,-4.2761,-55.9836,296.63,95,99,0.66
295,De Aar,ZA,2022-10-02 00:53:27,-30.6497,24.0123,291.09,29,59,0.89
296,Umarkot,PK,2022-10-02 00:53:28,25.3616,69.7362,298.48,79,0,5.52
297,Celendin,PE,2022-10-02 00:53:28,-6.8703,-78.1517,286.02,80,37,2.01
298,Buchanan,LR,2022-10-02 00:53:29,5.8808,-10.0467,297.38,90,100,2.83
299,Berlevag,NO,2022-10-02 00:53:29,70.8578,29.0864,277.15,79,55,3.42
300,Bushehr,IR,2022-10-02 00:53:29,28.9684,50.8385,302.4,65,0,0.71
301,Goderich,CA,2022-10-02 00:53:30,43.7501,-81.7165,289.21,67,0,4.63
302,Tshikapa,CD,2022-10-02 00:53:30,-6.4167,20.8,294.29,94,100,1.04
303,Bubaque,GW,2022-10-02 00:53:30,11.2833,-15.8333,300.19,80,100,6.27
304,Kalofer,BG,2022-10-02 00:53:31,42.6167,24.9833,288.72,100,100,2.87
305,Beloha,MG,2022-10-02 00:53:31,-25.1667,45.05,292.34,75,0,0.54
306,Tahoua,NE,2022-10-02 00:53:32,14.8888,5.2692,301.14,74,0,0.0
307,Tixpehual,MX,2022-10-02 00:53:32,20.9833,-89.5167,295.33,71,78,2.65
308,Novo Aripuana,BR,2022-10-02 00:53:32,-5.1206,-60.3797,296.3,89,100,0.8
309,Harper,LR,2022-10-02 00:53:33,4.375,-7.7169,297.67,88,100,4.59
310,Cariamanga,EC,2022-10-02 00:53:33,-4.3333,-79.55,285.94,69,30,1.58
311,Minsk,BY,2022-10-02 00:54:33,53.9,27.5667,276.01,80,98,2.32
312,Yar-Sale,RU,2022-10-02 00:54:34,66.8333,70.8333,273.35,96,100,7.21
313,Oum Hadjer,TD,2022-10-02 00:54:34,13.2954,19.6966,301.44,50,4,2.89
314,Burla,IN,2022-10-02 00:54:34,21.5,83.8667,299.21,80,100,0.34
315,Adeje,ES,2022-10-02 00:54:34,28.1227,-16.726,293.76,64,20,3.09
316,Den Helder,NL,2022-10-02 00:54:35,52.9599,4.7593,290.14,75,20,7.72
317,San Juan,AR,2022-10-02 00:54:35,-31.5375,-68.5364,295.65,30,0,2.81
318,Plyussa,RU,2022-10-02 00:54:35,58.4308,29.3654,279.28,87,100,1.09
319,Maniitsoq,GL,2022-10-02 00:54:36,65.4167,-52.9,275.13,75,38,3.44
320,Bathsheba,BB,2022-10-02 00:54:36,13.2167,-59.5167,301.49,78,40,6.17
321,Itarema,BR,2022-10-02 00:54:36,-2.9248,-39.9167,298.6,85,14,7.19
322,Neuruppin,DE,2022-10-02 00:54:37,52.9282,12.8031,283.14,95,46,5.92
323,Oussouye,SN,2022-10-02 00:54:37,12.485,-16.5469,297.25,85,100,1.35
324,Mikhaylovka,RU,2022-10-02 00:54:37,50.06,43.2379,289.14,79,100,3.62
325,Summerside,CA,2022-10-02 00:54:38,46.3959,-63.7876,283.41,82,100,6.55
326,Chemal,RU,2022-10-02 00:54:38,51.4111,86.005,267.58,87,6,1.58
327,Chabahar,IR,2022-10-02 00:54:38,25.2919,60.643,299.41,76,0,1.41
328,Huarmey,PE,2022-10-02 00:54:39,-10.0681,-78.1522,290.35,83,29,4.26
329,Andros Town,BS,2022-10-02 00:54:39,24.7,-77.7667,300.13,70,8,2.23
330,Muros,ES,2022-10-02 00:54:39,42.7762,-9.0603,287.68,94,63,2.2
331,Anori,BR,2022-10-02 00:54:40,-3.7728,-61.6442,296.18,97,100,0.33
332,Prado,BR,2022-10-02 00:54:40,-17.3411,-39.2208,295.68,79,94,3.53
333,Mana,GF,2022-10-02 00:54:40,5.6592,-53.7767,299.04,88,26,3.78
334,Salvador,SV,2022-10-02 00:54:41,13.8333,-88.9167,295.96,97,100,1.09
335,Moengo,SR,2022-10-02 00:54:41,5.6167,-54.4,297.55,91,18,1.23
336,Ugoofaaru,MV,2022-10-02 00:54:41,5.6667,73.0,300.78,78,100,8.21
337,Lebu,CL,2022-10-02 00:54:42,-37.6167,-73.65,282.68,89,100,3.43
338,Kurkino,RU,2022-10-02 00:54:42,53.4257,38.6582,284.3,94,46,3.72
339,Yangambi,CD,2022-10-02 00:54:42,0.8102,24.4336,293.26,99,98,1.12
340,Inongo,CD,2022-10-02 00:54:43,-1.95,18.2667,293.7,99,100,1.3
341,Caucaia,BR,2022-10-02 00:54:43,-3.7361,-38.6531,300.12,75,20,5.66
342,Springbok,ZA,2022-10-02 00:54:43,-29.6643,17.8865,286.74,22,0,1.26
343,Van,TR,2022-10-02 00:54:43,38.4924,43.3831,286.73,54,0,3.62
344,Baneh,IR,2022-10-02 00:54:44,35.9975,45.8853,287.52,47,0,3.56
345,Thompson,CA,2022-10-02 00:50:51,55.7435,-97.8558,283.24,50,20,1.03
346,San-Pedro,CI,2022-10-02 00:54:44,4.7485,-6.6363,296.78,93,100,2.75
347,Denizli,TR,2022-10-02 00:54:45,37.8402,29.0698,296.67,38,30,2.12
348,Roslavl,RU,2022-10-02 00:54:45,53.9528,32.8639,279.84,90,45,2.01
349,Grand Gaube,MU,2022-10-02 00:54:45,-20.0064,57.6608,294.47,64,41,2.24
350,Neuquen,AR,2022-10-02 00:50:20,-38.9516,-68.0591,294.09,37,0,2.06
351,Beauceville,CA,2022-10-02 00:51:02,46.2179,-70.7787,283.96,82,100,1.54
352,Yertsevo,RU,2022-10-02 00:54:46,60.7966,40.086,279.13,92,100,2.6
353,Totness,SR,2022-10-02 00:54:46,5.8833,-56.3167,299.59,84,12,4.22
354,Talnakh,RU,2022-10-02 00:54:47,69.4865,88.3972,270.49,96,100,2.07
355,Sistranda,NO,2022-10-02 00:54:47,63.7256,8.834,283.13,89,100,3.67
356,Chimbote,PE,2022-10-02 00:54:43,-9.0853,-78.5783,289.55,85,22,4.47
357,Quirinopolis,BR,2022-10-02 00:54:47,-18.4483,-50.4517,299.48,53,61,3.48
358,Beroroha,MG,2022-10-02 00:54:48,-21.6667,45.1667,293.67,69,0,2.23
359,Akhmeta,GE,2022-10-02 00:55:48,42.0311,45.2075,289.44,60,96,0.27
360,Sarkand,KZ,2022-10-02 00:55:48,45.41,79.9186,273.31,26,0,1.28
361,La Macarena,CO,2022-10-02 00:55:49,2.1837,-73.7849,293.48,93,9,1.18
362,Vordingborg,DK,2022-10-02 00:53:06,55.008,11.9106,285.38,84,9,9.31
363,Melito Di Porto Salvo,IT,2022-10-02 00:55:49,37.9222,15.7714,295.81,60,40,8.75
364,Vizinga,RU,2022-10-02 00:55:49,61.0749,50.1031,280.55,96,100,3.82
365,Gazalkent,UZ,2022-10-02 00:55:50,41.5581,69.7708,284.78,39,1,1.53
366,Manta,EC,2022-10-02 00:55:50,-0.95,-80.7333,296.03,78,0,4.63
367,San Antonio,US,2022-10-02 00:54:22,29.4241,-98.4936,301.52,31,0,3.14
368,Penzance,GB,2022-10-02 00:55:50,50.1186,-5.5371,287.53,90,100,2.0
369,Baghdad,IQ,2022-10-02 00:55:51,33.3406,44.4009,295.1,37,0,1.03
370,Kang,BW,2022-10-02 00:55:51,-23.6752,22.7876,294.14,27,94,3.91
371,Ewo,CG,2022-10-02 00:55:51,-0.8725,14.8206,296.02,90,100,1.71
372,Penarroya-Pueblonuevo,ES,2022-10-02 00:55:51,38.3,-5.2667,287.84,36,4,1.65
373,Key West,US,2022-10-02 00:52:44,24.5557,-81.7826,302.15,63,0,4.12
374,Martinsville,US,2022-10-02 00:53:38,36.6915,-79.8725,286.93,88,100,2.06
375,Morki,RU,2022-10-02 00:55:52,56.4303,48.9947,284.16,94,100,5.26
376,Aras,ES,2022-10-02 00:55:52,42.5617,-2.356,284.68,82,0,1.54
377,Cabedelo,BR,2022-10-02 00:55:53,-6.9811,-34.8339,297.52,78,9,5.59
378,Hlatikulu,SZ,2022-10-02 00:55:53,-26.9667,31.3167,288.51,87,100,1.58
379,Aksu,CN,2022-10-02 00:55:53,41.1231,80.2644,287.22,44,56,9.13
380,Pitanga,BR,2022-10-02 00:55:54,-24.7572,-51.7614,287.34,97,12,1.41
381,Keti Bandar,PK,2022-10-02 00:55:54,24.1447,67.4497,301.01,64,100,5.91
382,Mweka,CD,2022-10-02 00:55:54,-4.85,21.5667,292.47,99,100,0.74
383,Maralal,KE,2022-10-02 00:55:54,1.0968,36.698,287.08,76,16,2.26
384,Sechura,PE,2022-10-02 00:55:55,-5.5569,-80.8222,290.76,81,3,7.24
385,Ambikapur,IN,2022-10-02 00:55:55,23.1167,83.2,296.19,79,77,1.23
386,Simplicio Mendes,BR,2022-10-02 00:55:55,-7.8539,-41.9103,298.99,25,0,2.55
387,Tobermory,CA,2022-10-02 00:55:56,45.2501,-81.6665,286.36,64,0,11.93
388,Saint-Pierre,RE,2022-10-02 00:55:56,-21.3393,55.4781,293.97,66,75,4.63
389,Miajadas,ES,2022-10-02 00:55:56,39.1513,-5.9084,290.83,34,14,1.74
390,Sarh,TD,2022-10-02 00:55:57,9.1429,18.3923,296.14,91,100,1.77
391,Mazyr,BY,2022-10-02 00:55:57,52.0495,29.2456,284.29,93,100,3.95
392,Namwala,ZM,2022-10-02 00:55:57,-15.7504,26.4384,293.81,39,0,2.02
393,Sept-Iles,CA,2022-10-02 00:55:57,50.2001,-66.3821,280.15,59,75,5.14
394,Ardakan,IR,2022-10-02 00:55:58,32.31,54.0175,294.5,35,0,4.64
395,Taoudenni,ML,2022-10-02 00:55:58,22.6783,-3.9836,303.6,21,32,2.1
396,Butembo,CD,2022-10-02 00:55:58,0.15,29.2833,287.14,95,100,0.89
397,Abu Zabad,SD,2022-10-02 00:55:59,12.35,29.25,297.6,67,0,2.9
398,Tumaco,CO,2022-10-02 00:55:59,1.7986,-78.8156,297.65,80,97,1.99
399,Elizabeth City,US,2022-10-02 00:55:54,36.2946,-76.2511,292.16,87,0,1.97
400,Alcantara,BR,2022-10-02 00:55:59,-2.4089,-44.4147,301.26,87,98,4.15
401,Tarko-Sale,RU,2022-10-02 00:56:00,64.9225,77.785,271.24,71,93,6.42
402,Varkkallai,IN,2022-10-02 00:56:00,8.7341,76.7067,298.03,87,100,2.77
403,Umm Bab,QA,2022-10-02 00:56:00,25.2142,50.8072,302.29,52,0,3.56
404,Saint Anthony,US,2022-10-02 00:56:01,45.0205,-93.218,289.76,72,100,2.57
405,Pokrovskoye,RU,2022-10-02 00:56:01,47.4157,38.8971,291.01,86,100,2.55
406,Bulaevo,KZ,2022-10-02 00:56:01,54.9056,70.4439,271.2,67,11,2.54
407,Ostersund,SE,2022-10-02 00:56:02,63.1792,14.6357,281.82,93,100,3.09
408,Yamoussoukro,CI,2022-10-02 00:57:02,6.8206,-5.2767,296.09,100,75,2.06
409,Warrington,GB,2022-10-02 00:57:03,53.3925,-2.5802,286.47,88,40,5.66
410,Moba,CN,2022-10-02 00:57:03,33.2288,105.0179,288.72,88,100,1.67
411,Montijo,PT,2022-10-02 00:57:03,38.7067,-8.9739,294.58,57,0,5.14
412,Ruwi,OM,2022-10-02 00:57:04,23.5996,58.5507,301.46,64,1,1.44
413,Dhidhdhoo,MV,2022-10-02 00:57:04,6.8833,73.1,300.18,79,100,6.77
414,Sao Luiz Gonzaga,BR,2022-10-02 00:57:05,-28.4083,-54.9608,286.27,89,0,3.95
415,Jalingo,NG,2022-10-02 00:57:05,8.8833,11.3667,296.07,89,100,1.18
416,Pindiga,NG,2022-10-02 00:57:06,9.9833,10.9333,295.21,84,100,0.33
417,Chute-Aux-Outardes,CA,2022-10-02 00:57:06,49.1168,-68.399,279.14,56,75,2.06
418,Caranavi,BO,2022-10-02 00:57:07,-15.8167,-67.55,290.71,83,44,1.24
419,Codo,BR,2022-10-02 00:57:07,-4.4553,-43.8856,299.35,62,17,1.69
420,Lyskovo,RU,2022-10-02 00:57:07,56.0328,45.0422,286.96,93,100,6.07
421,Mattru,SL,2022-10-02 00:57:08,7.6244,-11.8332,295.78,98,100,1.03
422,Caala,AO,2022-10-02 00:57:08,-12.8525,15.5606,289.24,90,32,1.97
423,Uruzgan,AF,2022-10-02 00:57:09,32.8333,66.0,289.01,26,0,2.79
424,Mandera,KE,2022-10-02 00:57:09,3.9366,41.867,297.43,60,5,6.12
425,Laguna,US,2022-10-02 00:52:16,38.421,-121.4238,304.44,48,0,6.17
426,Sambava,MG,2022-10-02 00:57:09,-14.2667,50.1667,293.15,80,96,4.76
427,Zyryanovsk,KZ,2022-10-02 00:57:10,49.7386,84.2719,269.02,61,0,0.61
428,Fureidis,IL,2022-10-02 00:57:10,32.5986,34.9558,296.05,79,0,1.1
429,Imbituba,BR,2022-10-02 00:57:11,-28.24,-48.6703,290.47,89,92,2.51
430,Porto Belo,BR,2022-10-02 00:57:11,-27.1578,-48.5531,292.13,88,89,4.26
431,Grevesmuhlen,DE,2022-10-02 00:57:11,53.8667,11.1833,284.01,94,22,7.36
432,Olean,US,2022-10-02 00:57:12,42.0776,-78.4297,286.29,81,75,5.66
433,Udimskiy,RU,2022-10-02 00:57:12,61.1417,45.9144,282.01,99,100,2.55
434,Gulf Gate Estates,US,2022-10-02 00:57:13,27.2517,-82.5147,296.07,60,0,0.89
435,Cabinda,AO,2022-10-02 00:57:13,-5.55,12.2,297.04,90,74,2.44
436,Tambo,PE,2022-10-02 00:57:13,-14.8,-73.9167,275.92,62,34,0.86
437,Ozinki,RU,2022-10-02 00:57:14,51.1786,49.6769,287.01,57,91,3.87
438,La Plata,AR,2022-10-02 00:53:00,-34.9215,-57.9545,289.84,66,100,2.66
439,Oranjemund,NA,2022-10-02 00:55:17,-28.55,16.4333,286.0,94,0,2.29
440,Lumeje,AO,2022-10-02 00:57:14,-11.55,20.7833,292.68,61,76,1.79
441,Bull Savanna,JM,2022-10-02 00:57:15,17.8868,-77.5902,297.73,84,100,2.46
442,Santa Cruz,BO,2022-10-02 00:53:03,-17.8,-63.1667,297.85,61,46,2.06
443,Skibbereen,IE,2022-10-02 00:57:15,51.55,-9.2667,287.65,87,100,2.95
444,Cerignola,IT,2022-10-02 00:57:16,41.264,15.9005,289.91,65,0,2.53
445,Pallasovka,RU,2022-10-02 00:57:16,50.05,46.8833,288.95,71,99,3.75
446,Bosobolo,CD,2022-10-02 00:57:16,4.1833,19.9,294.06,96,95,0.69
447,Padang,ID,2022-10-02 00:57:17,-0.9492,100.3543,296.18,96,100,3.67
448,Kendal,GB,2022-10-02 00:57:17,54.3268,-2.7476,285.7,92,2,3.96
449,Masunga,BW,2022-10-02 00:57:18,-20.6246,27.4488,290.16,31,0,3.63
450,Rotterdam,NL,2022-10-02 00:54:30,51.9225,4.4792,289.23,88,20,4.12
451,Amarante,BR,2022-10-02 00:57:18,-6.2411,-42.8547,298.04,26,0,1.77
452,Patacamaya,BO,2022-10-02 00:57:19,-17.2333,-67.9167,280.49,66,74,3.13
453,Kavaratti,IN,2022-10-02 00:57:19,10.5669,72.642,300.53,76,62,5.05
454,Canarana,BR,2022-10-02 00:57:19,-11.6847,-41.7689,295.26,69,8,4.17
455,Pangoa,PE,2022-10-02 00:57:20,-12.1167,-73.0,295.54,74,79,1.25
456,Kimparana,ML,2022-10-02 00:58:20,12.8347,-4.9244,298.32,73,12,2.73
457,Otukpo,NG,2022-10-02 00:58:21,7.1913,8.1329,294.9,98,100,1.48
458,Taywarah,AF,2022-10-02 00:58:22,33.35,64.4167,278.87,45,0,3.42
459,Thomaston,US,2022-10-02 00:58:22,32.8882,-84.3266,295.33,61,0,3.13
460,Maragheh,IR,2022-10-02 00:58:22,37.3917,46.2398,288.3,36,0,4.12
461,Acarau,BR,2022-10-02 00:56:36,-2.8856,-40.12,298.69,84,16,7.47
462,Qasigiannguit,GL,2022-10-02 00:58:23,68.8193,-51.1922,267.4,81,100,2.39
463,Jibuti,DJ,2022-10-02 00:58:24,11.5,42.5,299.37,69,6,2.73
464,Doaba,PK,2022-10-02 00:58:24,33.4244,70.7364,295.64,46,0,1.44
465,Amapa,BR,2022-10-02 00:58:24,1.0,-52.0,298.64,68,6,2.44
466,Vaikam,IN,2022-10-02 00:58:25,9.7667,76.4,298.18,88,93,0.91
467,Presidencia Roque Saenz Pena,AR,2022-10-02 00:58:25,-26.7852,-60.4388,292.2,46,0,3.65
468,Derveni,GR,2022-10-02 00:58:26,38.1333,22.4167,297.59,80,20,6.21
469,Caceres,ES,2022-10-02 00:58:26,39.522,-6.3748,290.23,38,9,1.88
470,Padilla,CO,2022-10-02 00:58:27,3.2204,-76.3139,296.91,84,99,2.09
471,Upata,VE,2022-10-02 00:58:27,8.0086,-62.3989,295.43,93,38,1.79
472,Buraydah,SA,2022-10-02 00:58:27,26.326,43.975,295.4,18,0,1.98
473,Cheremisinovo,RU,2022-10-02 00:58:28,51.8855,37.2646,286.13,92,76,2.5
474,Floro,NO,2022-10-02 00:58:28,61.5996,5.0328,284.13,87,75,4.12
475,Sutysky,UA,2022-10-02 00:57:12,49.0425,28.4173,287.82,83,100,3.57
476,Kuruman,ZA,2022-10-02 00:58:28,-27.4524,23.4325,291.01,9,9,4.14
477,Bria,CF,2022-10-02 00:58:30,6.5423,21.9863,293.43,96,100,0.25
478,Crotone,IT,2022-10-02 00:54:42,39.0851,17.1178,292.7,56,0,2.7
479,Talara,PE,2022-10-02 00:58:30,-4.5772,-81.2719,290.57,89,28,7.7
480,Bud,US,2022-10-02 00:58:30,39.447,-86.1758,291.86,56,0,3.44
481,Kjollefjord,NO,2022-10-02 00:58:31,70.9457,27.3465,278.18,93,75,1.03
482,Lehututu,BW,2022-10-02 00:58:31,-23.9667,21.8667,294.22,26,49,3.11
483,Maraa,BR,2022-10-02 00:58:31,-1.8333,-65.3667,295.83,97,100,1.41
484,Uige,AO,2022-10-02 00:58:32,-7.6087,15.0613,292.75,95,94,1.0
485,Muravlenko,RU,2022-10-02 00:58:32,63.7898,74.523,271.32,71,100,6.63
486,Feijo,BR,2022-10-02 00:58:32,-8.1642,-70.3536,298.56,61,47,0.42
487,Duku,NG,2022-10-02 00:58:33,11.2361,4.9073,296.28,89,99,1.41
488,Bol,TD,2022-10-02 00:58:33,13.4586,14.7147,302.01,64,2,3.9
489,Mishawaka,US,2022-10-02 00:58:34,41.662,-86.1586,289.25,72,0,0.45
490,Salinas,US,2022-10-02 00:54:04,36.6777,-121.6555,292.5,70,22,3.06
491,Puerto Leguizamo,CO,2022-10-02 00:58:34,-0.1934,-74.7819,294.73,98,11,0.43
492,Mbanza-Ngungu,CD,2022-10-02 00:58:35,-5.25,14.8667,294.62,86,100,2.68
493,General Pico,AR,2022-10-02 00:58:35,-35.6566,-63.7568,291.0,28,100,3.82
494,Damghan,IR,2022-10-02 00:58:35,36.1683,54.348,288.46,61,0,1.95
495,Kommunisticheskiy,RU,2022-10-02 00:58:36,61.6789,64.4819,271.78,82,100,3.89
496,Batticaloa,LK,2022-10-02 00:58:36,7.7102,81.6924,299.93,70,100,5.32
497,Loukhi,RU,2022-10-02 00:58:36,66.0764,33.0381,272.98,94,57,1.87
498,Muisne,EC,2022-10-02 00:58:37,0.6,-80.0333,296.26,80,93,1.49
499,Amritsar,IN,2022-10-02 00:58:37,31.6331,74.8656,298.05,100,0,0.0
500,Goure,NE,2022-10-02 00:58:37,13.9835,10.2704,304.02,40,42,3.27
501,Maceio,BR,2022-10-02 00:59:38,-9.6658,-35.7353,294.84,88,0,0.51
502,Yarada,IN,2022-10-02 00:59:38,17.65,83.2667,298.33,94,75,1.54
503,Lisakovsk,KZ,2022-10-02 00:59:38,52.5369,62.4936,277.38,34,100,3.59
504,Nobres,BR,2022-10-02 00:59:39,-14.7203,-56.3275,297.66,80,13,2.98
505,Kiruna,SE,2022-10-02 00:59:39,67.8557,20.2251,276.66,93,100,3.09
506,Antofagasta,CL,2022-10-02 00:59:39,-23.65,-70.4,286.75,75,27,1.97
507,Kargasok,RU,2022-10-02 00:59:39,59.0556,80.8572,269.55,87,76,1.65
508,Krasnoselkup,RU,2022-10-02 00:59:40,65.7,82.4667,271.97,74,100,5.53
509,Luanda,AO,2022-10-02 00:56:27,-8.8368,13.2343,296.15,88,20,3.09
510,Bara,NG,2022-10-02 00:59:40,10.3744,10.7288,296.11,85,100,1.91
511,Gwadar,PK,2022-10-02 00:59:40,25.1216,62.3254,298.84,81,16,1.95
512,Point Pedro,LK,2022-10-02 00:59:41,9.8167,80.2333,300.15,77,100,4.76
513,Kassala,SD,2022-10-02 00:59:41,15.451,36.4,301.62,54,6,3.15
514,Pritzwalk,DE,2022-10-02 00:59:41,53.1494,12.1741,284.03,95,63,6.4
515,Neyshabur,IR,2022-10-02 00:59:42,36.2133,58.7958,287.9,30,0,0.84
516,Spring Hill,US,2022-10-02 00:58:38,28.4769,-82.5255,296.38,81,0,2.9
517,Uniontown,US,2022-10-02 00:59:42,39.9001,-79.7164,285.16,76,100,0.45
518,Bahia Honda,CU,2022-10-02 00:59:42,22.9036,-83.1592,297.36,73,27,2.93
519,Tabuk,PH,2022-10-02 00:59:43,17.4189,121.4443,300.21,77,100,0.5
520,Westport,US,2022-10-02 00:59:24,41.1415,-73.3579,289.12,73,100,5.36
521,Puerto Madryn,AR,2022-10-02 00:57:07,-42.7692,-65.0385,284.9,51,100,4.85
522,Natal,BR,2022-10-02 00:56:46,-5.795,-35.2094,299.27,78,20,4.12
523,Mehnagar,IN,2022-10-02 00:59:43,25.8833,83.1167,298.49,74,1,1.19
524,Ancud,CL,2022-10-02 00:55:33,-41.8697,-73.8203,280.56,79,100,1.8
525,Chimore,BO,2022-10-02 00:59:44,-16.9833,-65.1333,295.14,65,62,1.21
526,Albany,US,2022-10-02 00:52:12,42.6001,-73.9662,287.47,75,18,2.76
527,Seevetal,DE,2022-10-02 00:59:44,53.4,9.9667,284.25,96,75,4.12
528,Aripuana,BR,2022-10-02 00:59:44,-9.1667,-60.6333,295.57,94,54,0.81
529,Conde,BR,2022-10-02 00:58:28,-7.2597,-34.9075,296.85,83,20,2.06
530,Aguas Belas,BR,2022-10-02 00:59:45,-9.1114,-37.1231,291.29,82,3,2.34
531,Skjervoy,NO,2022-10-02 00:59:45,70.0311,20.9714,271.15,71,12,4.25
532,Iquitos,PE,2022-10-02 00:59:45,-3.7481,-73.2472,300.17,69,40,0.51
533,Dvinskoy,RU,2022-10-02 00:59:46,62.1535,45.1175,280.21,87,100,1.87
534,Boende,CD,2022-10-02 00:59:46,-0.2167,20.8667,293.68,99,100,1.1
535,Leh,IN,2022-10-02 00:57:14,34.1667,77.5833,279.35,63,17,2.45
536,Puerto Escondido,MX,2022-10-02 00:59:46,15.85,-97.0667,299.53,84,15,0.42
537,Awjilah,LY,2022-10-02 00:59:47,29.1081,21.2869,303.04,21,0,2.18
538,Chilmari,BD,2022-10-02 00:59:47,25.5559,89.6715,299.18,90,100,3.69
539,Aleksandrovka,UA,2022-10-02 00:59:47,46.8383,32.7612,291.82,80,100,4.98
540,Sadovoye,RU,2022-10-02 00:59:48,47.7764,44.5089,291.89,54,70,3.06
541,Pimentel,PE,2022-10-02 00:59:48,-6.8367,-79.9342,289.85,87,20,6.54
542,Elat,IL,2022-10-02 00:59:48,29.5581,34.9482,302.06,39,0,4.12
